0.0,9075.125,10822.5
0.02,9097.875,10812.25
0.04,9106.9375,10808.0625
0.06,9095.0,10816.625
0.08,9079.875,10822.625
0.1,9077.25,10823.75
0.12,9082.25,10824.8125
0.14,9091.75,10822.5
0.16,9106.0,10819.625
0.18,9110.5,10825.25
0.2,9100.8125,10838.9375
0.22,9094.625,10849.5625
0.24,9087.3125,10859.5
0.26,9073.625,10879.0
0.28,9066.3125,10891.5625
0.3,9057.25,10901.5625
0.32,9042.0,10905.5625
0.34,9016.9375,10908.125
0.36,8987.4375,10911.4375
0.38,8951.875,10914.9375
0.4,8928.125,10915.6875
0.42,8928.8125,10914.4375
0.44,8928.9375,10916.0
0.46,8936.5625,10918.125
0.48,8954.1875,10917.375
0.5,8980.4375,10915.25
0.52,8998.8125,10914.375
0.54,9011.1875,10913.125
0.56,9013.625,10909.6875
0.58,9016.3125,10906.75
0.6,9015.1875,10906.6875
0.62,9010.9375,10906.9375
0.64,9009.375,10903.3125
0.66,9016.8125,10897.375
0.68,9021.4375,10894.9375
0.7000000000000001,8999.6875,10898.0625
0.72,8970.6875,10896.625
0.74,8958.5,10893.1875
0.76,8959.5625,10890.5
0.78,8954.125,10889.25
0.8,8946.375,10885.9375
0.8200000000000001,8944.5625,10881.25
0.84,8947.375,10877.6875
0.86,8942.875,10876.25
0.88,8923.25,10876.75
0.9,8902.375,10875.8125
0.92,8909.3125,10872.75
0.9400000000000001,8922.0,10871.75
0.96,8933.5,10873.0
0.98,8935.0,10873.0625
1.0,8935.5,10873.625
1.02,8928.6875,10875.1875
1.04,8908.875,10876.8125
1.06,8890.4375,10877.9375
1.08,8886.4375,10877.25
1.1,8884.25,10877.125
1.12,8884.875,10876.4375
1.1400000000000001,8888.1875,10875.8125
1.16,8896.125,10875.625
1.18,8897.375,10877.875
1.2,8887.5625,10880.8125
1.22,8868.75,10884.4375
1.24,8856.0,10886.0625
1.26,8846.375,10890.5
1.28,8826.4375,10892.1875
1.3,8792.6875,10886.9375
1.32,8760.75,10884.125
1.34,8750.3125,10882.75
1.36,8755.625,10882.625
1.3800000000000001,8763.375,10883.4375
1.4000000000000001,8764.25,10884.1875
1.42,8762.875,10884.125
1.44,8759.0625,10885.625
1.46,8748.0,10889.1875
1.48,8729.4375,10891.25
1.5,8708.5625,10890.625
1.52,8694.5625,10888.9375
1.54,8682.125,10889.625
1.56,8653.9375,10888.5
1.58,8603.5625,10884.25
1.6,8548.875,10878.5625
1.62,8490.0,10875.625
1.6400000000000001,8426.6875,10863.875
1.6600000000000001,8357.875,10829.25
1.68,8296.5625,10792.3125
1.7,8245.125,10740.0625
1.72,8217.5625,10698.625
1.74,8204.5625,10672.125
1.76,8198.0625,10655.5
1.78,8192.375,10644.6875
1.8,8185.625,10634.125
1.82,8181.5,10625.4375
1.84,8179.4375,10617.375
1.86,8178.375,10610.5
1.8800000000000001,8176.4375,10602.625
1.9000000000000001,8170.8125,10593.8125
1.92,8169.125,10588.4375
1.94,8168.6875,10585.625
1.96,8166.5625,10582.6875
1.98,8164.125,10579.875
2.0,8161.8125,10577.125
2.02,8159.1875,10574.375
2.04,8157.4375,10571.1875
2.06,8156.0625,10567.375
2.08,8155.75,10566.5
2.1,8155.25,10566.1875
2.12,8155.0,10566.375
2.14,8153.8125,10566.375
