0.0,7506.1875,9925.5
0.02,7506.3125,9925.3125
0.04,7506.625,9925.4375
0.06,7507.0625,9926.5
0.08,7507.4375,9928.0
0.1,7507.25,9929.1875
0.12,7507.3125,9930.4375
0.14,7507.4375,9931.25
0.16,7507.25,9932.5
0.18,7507.125,9933.375
0.2,7507.25,9934.0625
0.22,7507.4375,9935.0
0.24,7507.8125,9936.8125
0.26,7507.75,9937.5625
0.28,7508.1875,9938.625
0.3,7507.9375,9939.1875
0.32,7507.9375,9940.25
0.34,7507.8125,9940.75
0.36,7507.75,9941.5625
0.38,7508.3125,9942.4375
0.4,7508.25,9943.5625
0.42,7508.6875,9944.4375
0.44,7508.625,9944.875
0.46,7508.5625,9946.125
0.48,7507.9375,9946.75
0.5,7508.375,9947.5625
0.52,7508.8125,9948.75
0.54,7508.875,9949.875
0.56,7508.875,9950.875
0.58,7508.75,9951.25
0.6,7509.0625,9951.25
0.62,7508.9375,9951.4375
0.64,7508.5,9950.75
0.66,7508.4375,9951.375
0.68,7507.75,9951.125
0.7000000000000001,7507.6875,9951.125
0.72,7507.25,9951.5
0.74,7506.5,9951.0
0.76,7506.6875,9951.375
0.78,7506.5,9951.5625
0.8,7506.0625,9952.0625
0.8200000000000001,7506.0,9952.5625
0.84,7505.8125,9953.0
0.86,7505.8125,9953.125
0.88,7505.875,9954.1875
0.9,7506.0,9954.375
0.92,7506.125,9955.125
0.9400000000000001,7505.75,9955.6875
0.96,7506.125,9956.5625
0.98,7506.4375,9958.1875
1.0,7506.625,9959.75
1.02,7506.875,9960.5625
1.04,7507.125,9962.1875
1.06,7507.9375,9963.25
1.08,7508.125,9964.625
1.1,7508.5625,9966.1875
1.12,7509.1875,9967.8125
1.1400000000000001,7509.4375,9969.375
1.16,7509.8125,9971.125
1.18,7510.125,9972.75
1.2,7510.875,9974.0625
1.22,7511.625,9975.4375
1.24,7512.1875,9977.1875
1.26,7512.75,9978.5625
1.28,7513.25,9980.0625
1.3,7513.5,9981.875
1.32,7514.125,9983.3125
1.34,7514.4375,9984.9375
1.36,7514.9375,9986.6875
1.3800000000000001,7515.3125,9988.375
1.4000000000000001,7515.3125,9989.3125
1.42,7516.125,9990.6875
1.44,7516.875,9992.25
1.46,7517.0,9993.3125
1.48,7517.25,9993.4375
1.5,7517.6875,9994.875
1.52,7518.125,9995.125
1.54,7518.4375,9996.5
1.56,7518.6875,9996.9375
1.58,7518.875,9997.5
1.6,7519.5625,9998.25
1.62,7519.6875,9999.1875
1.6400000000000001,7520.125,10000.4375
1.6600000000000001,7520.6875,10001.3125
1.68,7520.9375,10002.4375
1.7,7521.625,10003.4375
1.72,7521.8125,10004.625
1.74,7522.0625,10005.8125
1.76,7522.0625,10006.875
1.78,7522.25,10007.5
1.8,7522.4375,10007.75
1.82,7522.6875,10009.0
1.84,7523.25,10010.6875
1.86,7523.25,10012.25
1.8800000000000001,7523.5625,10013.0
1.9000000000000001,7523.5,10013.6875
1.92,7523.4375,10014.625
1.94,7523.25,10014.9375
1.96,7523.5,10015.75
1.98,7523.5,10016.1875
2.0,7523.1875,10017.375
2.02,7523.375,10018.375
2.04,7522.875,10018.375
2.06,7522.875,10018.5
2.08,7522.6875,10018.8125
2.1,7522.9375,10019.0625
2.12,7522.625,10018.375
2.14,7522.75,10018.375
2.16,7522.125,10017.9375
2.18,7522.25,10018.125
2.2,7522.3125,10017.4375
2.22,7521.625,10015.9375
2.24,7520.875,10015.0625
2.2600000000000002,7520.9375,10014.9375
2.2800000000000002,7520.5625,10014.125
2.3000000000000003,7520.5,10013.6875
2.32,7519.6875,10013.75
2.34,7519.8125,10013.125
2.36,7519.0625,10013.25
2.38,7519.0625,10013.5625
2.4,7518.5625,10014.4375
2.42,7518.125,10014.125
2.44,7517.5625,10014.625
2.46,7517.4375,10015.1875
2.48,7517.0625,10014.875
2.5,7516.625,10014.0
2.52,7515.75,10013.3125
2.54,7515.25,10013.125
2.56,7515.375,10013.5625
2.58,7514.5,10013.75
2.6,7514.375,10013.8125
2.62,7513.375,10012.9375
2.64,7512.625,10012.5625
2.66,7512.25,10013.4375
2.68,7511.75,10013.3125
2.7,7511.1875,10013.1875
2.72,7510.625,10013.625
2.74,7510.0,10014.1875
2.7600000000000002,7509.375,10014.0
2.7800000000000002,7508.4375,10013.3125
2.8000000000000003,7507.375,10013.3125
2.82,7505.9375,10012.5625
2.84,7503.125,10008.875
2.86,7499.1875,10002.75
2.88,7494.625,9997.0625
2.9,7490.125,9990.0625
2.92,7484.375,9981.3125
2.94,7476.25,9968.6875
2.96,7462.1875,9943.75
2.98,7455.3125,9933.8125
3.0,7451.5625,9929.3125
3.02,7448.5625,9925.8125
3.04,7445.8125,9922.9375
3.06,7443.0625,9919.125
3.08,7440.375,9916.1875
3.1,7437.375,9912.5
3.12,7434.125,9908.875
3.14,7431.6875,9906.5625
3.16,7427.125,9901.625
3.18,7420.1875,9894.125
3.2,7415.6875,9889.3125
3.22,7411.9375,9886.9375
3.24,7407.75,9884.4375
3.2600000000000002,7403.875,9881.6875
3.2800000000000002,7398.4375,9878.6875
3.3000000000000003,7394.1875,9876.3125
3.3200000000000003,7389.4375,9872.875
3.34,7385.875,9870.8125
3.36,7382.25,9869.0625
3.38,7380.625,9868.75
3.4,7378.0625,9866.875
3.42,7374.3125,9861.1875
3.44,7371.9375,9858.8125
3.46,7366.8125,9854.125
3.48,7363.375,9852.125
3.5,7360.625,9850.5625
3.52,7352.6875,9843.625
3.54,7345.5625,9838.1875
3.56,7339.5,9834.125
3.58,7336.25,9831.375
3.6,7332.4375,9828.5625
3.62,7329.5625,9826.1875
3.64,7327.875,9826.125
3.66,7327.75,9828.0
3.68,7327.5625,9830.375
3.7,7326.875,9830.1875
3.72,7322.625,9824.4375
3.74,7321.75,9823.6875
3.7600000000000002,7316.9375,9817.0
3.7800000000000002,7310.5625,9805.5625
3.8000000000000003,7302.125,9791.3125
3.8200000000000003,7294.8125,9779.625
3.84,7283.4375,9760.1875
3.86,7270.75,9739.25
3.88,7257.3125,9720.25
3.9,7245.1875,9700.125
3.92,7229.3125,9678.9375
3.94,7216.9375,9661.625
3.96,7193.5,9623.8125
3.98,7152.625,9562.5
4.0,7123.1875,9515.25
4.0200000000000005,7094.375,9468.8125
4.04,7064.375,9425.125
4.0600000000000005,7036.75,9389.0
4.08,7008.125,9344.5
4.1,6966.625,9279.125
4.12,6923.9375,9213.375
4.14,6876.0,9127.9375
4.16,6843.5,9060.9375
4.18,6810.5,8989.8125
4.2,6783.75,8920.625
4.22,6765.375,8887.125
4.24,6761.875,8869.6875
4.26,6774.5625,8858.0
4.28,6789.875,8850.0
4.3,6803.0,8839.4375
4.32,6804.6875,8819.25
4.34,6807.625,8804.3125
4.36,6811.5,8793.5625
4.38,6811.0625,8775.25
4.4,6814.1875,8764.5
4.42,6826.8125,8771.0625
4.44,6850.875,8799.0
4.46,6875.5625,8825.6875
4.48,6883.5625,8810.625
4.5,6909.0625,8818.5
4.5200000000000005,6933.875,8817.5625
4.54,6993.3125,8861.3125
4.5600000000000005,7039.625,8891.0
4.58,7136.625,8961.25
4.6000000000000005,7184.4375,8994.375
4.62,7220.5625,9016.875
4.64,7266.5625,9050.875
4.66,7340.0625,9112.0625
4.68,7480.125,9227.4375
4.7,7693.3125,9393.5625
4.72,7819.0625,9489.375
4.74,7896.875,9543.5625
4.76,7961.3125,9583.5
4.78,8007.9375,9609.75
4.8,8046.1875,9637.3125
4.82,8090.375,9663.1875
4.84,8166.0625,9729.9375
4.86,8195.3125,9752.875
4.88,8219.875,9766.75
4.9,8241.1875,9773.375
4.92,8265.625,9785.75
4.94,8286.75,9792.1875
4.96,8301.8125,9787.6875
4.98,8317.875,9790.625
5.0,8333.4375,9799.375
5.0200000000000005,8366.5625,9815.25
5.04,8444.1875,9851.875
5.0600000000000005,8554.5625,9865.375
5.08,8599.625,9844.0625
5.1000000000000005,8620.0,9820.4375
5.12,8627.1875,9783.0
5.14,8668.8125,9800.3125
5.16,8670.1875,9840.625
5.18,8657.0,9859.0
5.2,8673.125,9872.5
5.22,8688.25,9885.9375
5.24,8696.3125,9888.625
5.26,8706.75,9881.3125
5.28,8715.8125,9861.3125
5.3,8714.9375,9855.4375
5.32,8721.5625,9834.8125
5.34,8729.3125,9823.5
5.36,8729.875,9818.5625
5.38,8728.1875,9807.8125
5.4,8730.0,9788.625
5.42,8737.6875,9775.5
5.44,8734.375,9772.8125
5.46,8728.6875,9771.0625
5.48,8746.375,9769.9375
5.5,8762.125,9784.5
5.5200000000000005,8773.6875,9799.375
5.54,8776.8125,9802.75
5.5600000000000005,8771.375,9812.875
5.58,8780.6875,9806.1875
5.6000000000000005,8787.75,9810.8125
5.62,8787.4375,9816.875
5.64,8802.0,9815.375
5.66,8811.125,9814.9375
5.68,8814.375,9811.9375
5.7,8822.25,9804.6875
5.72,8831.5625,9796.0
5.74,8829.375,9788.0
5.76,8833.0,9785.1875
5.78,8847.875,9789.5625
5.8,8865.9375,9799.0625
5.82,8879.5625,9807.3125
5.84,8892.5625,9811.0
5.86,8921.0625,9801.625
5.88,8949.0,9786.6875
5.9,8944.5,9776.3125
5.92,8924.25,9760.9375
5.94,8921.625,9741.5
5.96,8940.5625,9733.125
5.98,8934.0,9724.5
6.0,8909.9375,9700.6875
6.0200000000000005,8937.0,9685.5625
6.04,8955.1875,9683.8125
6.0600000000000005,8935.3125,9690.1875
6.08,8929.625,9686.5625
6.1000000000000005,8972.25,9681.375
6.12,8976.5625,9676.4375
6.140000000000001,8947.0625,9649.875
6.16,8938.1875,9611.125
6.18,8912.625,9567.6875
6.2,8808.625,9506.75
6.22,8755.75,9509.25
6.24,8780.75,9504.8125
6.26,8847.6875,9493.5625
