0.0,8588.875,10236.3125
0.02,8588.8125,10236.875
0.04,8588.8125,10236.5625
0.06,8588.3125,10236.5
0.08,8588.6875,10237.3125
0.1,8588.625,10237.4375
0.12,8588.4375,10237.375
0.14,8588.4375,10237.9375
0.16,8588.5625,10238.5
0.18,8588.25,10238.125
0.2,8588.5625,10238.5
0.22,8588.4375,10238.6875
0.24,8588.75,10239.0625
0.26,8588.75,10239.25
0.28,8588.4375,10238.25
0.3,8588.5625,10238.875
0.32,8588.5,10238.4375
0.34,8588.5625,10238.625
0.36,8588.5625,10238.75
0.38,8588.4375,10238.5625
0.4,8588.3125,10238.3125
0.42,8588.0,10237.8125
0.44,8588.1875,10237.9375
0.46,8588.3125,10237.8125
0.48,8588.25,10238.0625
0.5,8588.125,10238.0625
0.52,8588.5625,10237.625
0.54,8588.625,10237.875
0.56,8588.625,10238.0
0.58,8588.3125,10238.125
0.6,8588.375,10237.875
0.62,8588.0625,10237.3125
0.64,8587.875,10237.75
0.66,8587.8125,10237.9375
0.68,8588.0625,10238.3125
0.7000000000000001,8588.0,10238.25
0.72,8588.0625,10238.625
0.74,8588.0625,10238.25
0.76,8588.0,10237.9375
0.78,8588.0625,10238.125
0.8,8588.0625,10238.6875
0.8200000000000001,8588.1875,10238.375
0.84,8588.25,10238.25
0.86,8588.125,10237.75
0.88,8587.6875,10237.8125
0.9,8587.8125,10237.75
0.92,8587.9375,10237.875
0.9400000000000001,8587.5,10238.125
0.96,8587.0625,10237.5625
0.98,8587.0,10237.25
1.0,8586.625,10236.8125
1.02,8586.375,10236.75
1.04,8586.0625,10236.8125
1.06,8585.625,10236.3125
1.08,8585.0625,10236.1875
1.1,8585.1875,10235.875
1.12,8584.9375,10236.0625
1.1400000000000001,8584.5625,10235.6875
1.16,8584.0625,10235.125
1.18,8583.8125,10234.4375
1.2,8583.5,10234.25
1.22,8582.5625,10233.25
1.24,8581.9375,10233.0
1.26,8582.0625,10232.625
1.28,8581.3125,10232.125
1.3,8580.9375,10231.6875
1.32,8580.6875,10231.25
1.34,8580.0,10230.6875
1.36,8579.9375,10230.1875
1.3800000000000001,8579.5,10230.6875
1.4000000000000001,8578.75,10229.875
1.42,8578.6875,10230.0625
1.44,8578.5,10229.875
1.46,8578.0625,10229.625
1.48,8577.8125,10229.375
1.5,8577.0625,10229.0
1.52,8577.5625,10229.25
1.54,8577.5,10229.4375
1.56,8577.375,10229.875
1.58,8577.5625,10229.8125
1.6,8577.3125,10229.6875
1.62,8577.1875,10229.8125
1.6400000000000001,8577.125,10229.875
1.6600000000000001,8577.1875,10230.3125
